bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
1,cc2b1046faba60fa25216b76b16db6ee6d2b9fc5,7d582ef08f84f2ef7caf8fc18a1831d5de0eb91f,2006-06-01 19:52:53 +0000,CONFIGURATION-214,https://issues.apache.org/jira/browse/CONFIGURATION-214
2,6e52fa76927129f7e92e246f82c11d991ed5c7a2,62bf3b153b00c8d924edfee947c98e827fedf452,2006-08-15 20:29:17 +0000,CONFIGURATION-220,https://issues.apache.org/jira/browse/CONFIGURATION-220
3,2ceb32fb8ae534918abb819eb10b62481807115f,7890b7a6b1fce045520c88542c6df016ae0f372a,2006-08-28 20:28:25 +0000,CONFIGURATION-222,https://issues.apache.org/jira/browse/CONFIGURATION-222
4,7890b7a6b1fce045520c88542c6df016ae0f372a,94d6e9fc10077249b0a7b7d18050b17f57f05b36,2006-08-30 19:22:42 +0000,CONFIGURATION-223,https://issues.apache.org/jira/browse/CONFIGURATION-223
5,7e4989ff111562d9bc562200d0c5bc5b41af18b9,a31f7779307e722d29258b452e09ee01a735eebb,2006-10-30 20:22:50 +0000,CONFIGURATION-227,https://issues.apache.org/jira/browse/CONFIGURATION-227
6,9a149978a2ebfebf0f480e9b6be6c2fea5ea69a1,c671dfd5fe57d837fd966dbe0637198bc5cdbee0,2006-10-16 20:26:04 +0000,CONFIGURATION-228,https://issues.apache.org/jira/browse/CONFIGURATION-228
7,620ff7afcf73ec660d0f450d8c86dbb416e6a4ce,ae0fc6f6ff1090c515409af0a2cff4af57921480,2006-11-02 21:22:49 +0000,CONFIGURATION-229,https://issues.apache.org/jira/browse/CONFIGURATION-229
8,c671dfd5fe57d837fd966dbe0637198bc5cdbee0,7091bf722e0adbaf059ad262b33f548960ad6df9,2006-10-21 15:23:45 +0000,CONFIGURATION-230,https://issues.apache.org/jira/browse/CONFIGURATION-230
9,7091bf722e0adbaf059ad262b33f548960ad6df9,7e4989ff111562d9bc562200d0c5bc5b41af18b9,2006-10-28 15:11:02 +0000,CONFIGURATION-233,https://issues.apache.org/jira/browse/CONFIGURATION-233
10,a31f7779307e722d29258b452e09ee01a735eebb,620ff7afcf73ec660d0f450d8c86dbb416e6a4ce,2006-10-30 20:50:59 +0000,CONFIGURATION-235,https://issues.apache.org/jira/browse/CONFIGURATION-235
11,76a78917670dfa794fea01ee1d27717295643bed,95266cde0d2cf848ae9c5873bde8c94203c14696,2006-12-02 18:43:13 +0000,CONFIGURATION-241,https://issues.apache.org/jira/browse/CONFIGURATION-241
12,c226b3002a957c80c02b070d1f2a4d0a44583834,76a78917670dfa794fea01ee1d27717295643bed,2006-12-02 18:20:43 +0000,CONFIGURATION-242,https://issues.apache.org/jira/browse/CONFIGURATION-242
13,591ce433d0a3542e08d722f1827bd9f9c3ceea64,a9e8b82ae1b840f2f38be59b38a9df9ee8abfbc2,2007-02-03 16:19:15 +0000,CONFIGURATION-252,https://issues.apache.org/jira/browse/CONFIGURATION-252
14,9cd45201278c247ad490697a664e9f5f12eae286,a7e955d5e69507b99e0d73a6751e6dee407fe2d2,2007-03-01 21:15:07 +0000,CONFIGURATION-254,https://issues.apache.org/jira/browse/CONFIGURATION-254
15,a7e955d5e69507b99e0d73a6751e6dee407fe2d2,5ea36c4310a778e152e3b4e2b01226aa00d9dcac,2007-03-03 20:18:14 +0000,CONFIGURATION-255,https://issues.apache.org/jira/browse/CONFIGURATION-255
16,5ea36c4310a778e152e3b4e2b01226aa00d9dcac,1d4504253d7e4b836e35620bb99614062d7fb4e1,2007-03-06 21:15:00 +0000,CONFIGURATION-256,https://issues.apache.org/jira/browse/CONFIGURATION-256
