bug.id,revision.id.buggy,revision.id.fixed,revision.date.fixed,report.id,report.url
1,5f7be716fe2a49b168a936774f1f0db02874d4c6,158fd55769c86a5b238b8b0a95febed5b4175787,2011-08-30 16:14:45 +0000,GIRAPH-17,https://issues.apache.org/jira/browse/GIRAPH-17
2,c1363f6d23839a65179e310e1415a368d65bdc59,95b491e43ad9bf459f281158d9c152cc3b291dcb,2011-09-01 01:19:41 +0000,GIRAPH-24,https://issues.apache.org/jira/browse/GIRAPH-24
3,96c0e3db0037c492d738a10b85db5bb894476ebe,dfc210bf549d618124d4b9195bf7de37c4533c78,2011-09-08 18:47:19 +0000,GIRAPH-25,https://issues.apache.org/jira/browse/GIRAPH-25
4,d0bb2a9a377bd78990736f858d57504befc95421,ea0c721e8dbdcf88e5e36103f7da7f69ab4a8da0,2011-09-14 03:50:57 +0000,GIRAPH-30,https://issues.apache.org/jira/browse/GIRAPH-30
5,7c637182d973e21d7feb136326a97b88f27c3827,9dd9af5294cca4ef0e4a19ec4829294b2a5d850f,2011-09-16 20:56:44 +0000,GIRAPH-34,https://issues.apache.org/jira/browse/GIRAPH-34
6,491c8e53e1a2b8f00085b502582f4e0694175fa6,70a811203df88e5afbe189aac2b0390449cf3341,2011-10-01 18:25:37 +0000,GIRAPH-46,https://issues.apache.org/jira/browse/GIRAPH-46
7,1449d77c412289e555666967f368bb1e75930cf2,c69d5447806e9442fb7caa5fd8d652b652e84239,2011-10-10 07:38:15 +0000,GIRAPH-48,https://issues.apache.org/jira/browse/GIRAPH-48
8,9b047d403b799b6187ebcaf1aa635b67c64fbc8c,3e65823def5d984b4199d6e16eb1c556d1f180b7,2011-11-15 22:52:54 +0000,GIRAPH-88,https://issues.apache.org/jira/browse/GIRAPH-88
9,8d58aea002eed7d19bb182c18936e2ebf108116a,ed6fa69f870c7ba9180a31c64df1becff2d81e81,2011-12-18 16:58:59 +0000,GIRAPH-105,https://issues.apache.org/jira/browse/GIRAPH-105
10,0d86f680efc8ac1495fa32e97994b6428cca6f48,2d2978e9372c4e82cf340a91a30cd1acafa4901e,2011-12-22 06:53:44 +0000,GIRAPH-112,https://issues.apache.org/jira/browse/GIRAPH-112
11,ae26556d57519a204a3994dcb27e8de73cc7fd64,eb4c6dad6ca47dd43bf127f63870df8031fdfe72,2012-01-18 23:04:46 +0000,GIRAPH-125,https://issues.apache.org/jira/browse/GIRAPH-125
12,33572a5e2325c8b15b2ed133dca337abb7c2e94c,fcdfbb2d017afeda729d85e523617b977daeac6a,2012-02-20 17:26:11 +0000,GIRAPH-150,https://issues.apache.org/jira/browse/GIRAPH-150
13,32cf1c6a4ea1ca4aabf0b13c8730a75877c68c4d,7898b0028d3d6dfdd099bc74e0d2ae351aa9790f,2012-03-17 16:57:56 +0000,GIRAPH-154,https://issues.apache.org/jira/browse/GIRAPH-154
14,ced64e2276f92ee15c5c2026c1073842523b21a2,e88551eb26b4c5aedad3d21283c7ab1bb16e3fb9,2012-04-06 08:20:36 +0000,GIRAPH-171,https://issues.apache.org/jira/browse/GIRAPH-171
15,c0aa0194374639be232e9b2de2725545dd8602c0,a44565d382c441463b26e1beb3b78b27872434c5,2012-08-06 22:28:55 +0000,GIRAPH-228,https://issues.apache.org/jira/browse/GIRAPH-228
16,91e272ef0b00bcde8d553063eea3f31744208b6c,3aa167ae49f6a93cc83ae27c59d65db79e5fe16f,2012-07-10 09:31:35 +0000,GIRAPH-239,https://issues.apache.org/jira/browse/GIRAPH-239
17,5346590fb3e8bea07c66095be00dfce1b582e307,8b35948a8342b859c977032109c2e3b6c2a4bf37,2012-07-16 18:18:01 +0000,GIRAPH-257,https://issues.apache.org/jira/browse/GIRAPH-257
18,f80321c838c96dc5200858f9684eda3d47171890,9cacb42aed327bc29be7ddaf738d64eef4a9afbc,2012-07-25 00:50:56 +0000,GIRAPH-266,https://issues.apache.org/jira/browse/GIRAPH-266
19,9cacb42aed327bc29be7ddaf738d64eef4a9afbc,cd49794abaf0a730c651756010e8b81f6d776742,2012-07-26 04:06:35 +0000,GIRAPH-267,https://issues.apache.org/jira/browse/GIRAPH-267
20,cd49794abaf0a730c651756010e8b81f6d776742,a39483e19ae2096c9075bb0f61c0bb6d69497aef,2012-07-26 07:29:17 +0000,GIRAPH-271,https://issues.apache.org/jira/browse/GIRAPH-271
21,c15cd942833476119839600b48a962ece165bfa3,b34b8f3bb67d3c27b39219eecb2dc9bb8c442f3f,2012-09-25 19:46:09 +0000,GIRAPH-274,https://issues.apache.org/jira/browse/GIRAPH-274
22,1a750491bb2cbe4c0403a5a8255a8e59d376aa6a,31bed4312cc60099839a1a4548df6fff0c4bb79c,2012-08-17 10:16:40 +0000,GIRAPH-302,https://issues.apache.org/jira/browse/GIRAPH-302
23,866856574e9bba3afa610b414e5d9a9c20a0cbb3,1a750491bb2cbe4c0403a5a8255a8e59d376aa6a,2012-08-17 09:36:02 +0000,GIRAPH-303,https://issues.apache.org/jira/browse/GIRAPH-303
24,7c0c7335cd729e6cd007dd5037469e72fb152237,6b47c3dec01632f2f152c272f2eed5003e3de35d,2012-08-21 18:59:22 +0000,GIRAPH-309,https://issues.apache.org/jira/browse/GIRAPH-309
25,94acaaa54d2f981a365e88e414d76449014bfe19,110d77c5536f7d5e00c08f4df575cd8de6c75792,2013-06-26 22:07:59 -0700,GIRAPH-311,https://issues.apache.org/jira/browse/GIRAPH-311
26,5bfcb78f70eb607bd7e39e1202ebc8b64656f633,864b3bfdf8f5e73cc4150fd5ca931e335c0511a1,2012-08-30 12:24:15 +0000,GIRAPH-318,https://issues.apache.org/jira/browse/GIRAPH-318
27,177ea65d125d14ca86c87190f3a84798c3872829,416ace7a7bfa726487b6b3583363379c8ba580f2,2012-08-31 18:34:17 +0000,GIRAPH-319,https://issues.apache.org/jira/browse/GIRAPH-319
28,a2fab36175cee7e8fb345f93f46b83d4e6515cae,7b91fd6f5ac11194fc8c4fcb77ed64fef7a4805c,2012-09-07 21:35:59 +0000,GIRAPH-321,https://issues.apache.org/jira/browse/GIRAPH-321
29,3921c3330f52f14928d04f3ff1e3818caccb396c,66f25d3f4938f905256a593adea53f830abf96ba,2012-09-27 01:51:15 +0000,GIRAPH-347,https://issues.apache.org/jira/browse/GIRAPH-347
30,dd21f92a5e87853d18b304c96325858462e36329,c4c3e70798f5bfee270b09c8cbc8b7fc63382f90,2012-10-05 21:59:40 +0000,GIRAPH-350,https://issues.apache.org/jira/browse/GIRAPH-350
31,c9794891b074d994fc9ae05c4838da7f78913c05,fc643c597933e3b9f9df0892a9f33874f22f60de,2012-09-29 16:49:23 +0000,GIRAPH-352,https://issues.apache.org/jira/browse/GIRAPH-352
32,a4c30e61ebc8f6692b4f0ac5e7aaeb5f2d4568d9,aeb4a0ce04db69bb07a8f032099c3f626068a494,2012-10-01 21:45:57 +0000,GIRAPH-353,https://issues.apache.org/jira/browse/GIRAPH-353
33,48f70b414e691827ff8547752488fc2c36eb51ce,573a3fcde6104260e0ca58c3d9841b43f0a76cc5,2012-10-03 01:37:11 +0000,GIRAPH-355,https://issues.apache.org/jira/browse/GIRAPH-355
34,87f3c4d8572ee8f7244af8a92dc3312ce24260e3,bc641521126fb4f5c415c7b0b268203b10ca022a,2012-10-14 08:20:48 +0000,GIRAPH-368,https://issues.apache.org/jira/browse/GIRAPH-368
35,bc641521126fb4f5c415c7b0b268203b10ca022a,24d73a8c2ef6cff062e581195f1f9c840f44a38c,2012-10-14 08:29:58 +0000,GIRAPH-369,https://issues.apache.org/jira/browse/GIRAPH-369
36,7d573acf9db6f40d2cf6ebb8d2f32647b7698d9b,aa52ecc8434b44e47f356f771b0bf784baabff39,2012-10-17 05:03:30 +0000,GIRAPH-373,https://issues.apache.org/jira/browse/GIRAPH-373
37,4857a8211eb36f683c6fd67b1ac65b1c09d75772,74bcafe6a7c5dbab64592fa8944e76374950f369,2012-10-18 07:22:21 +0000,GIRAPH-380,https://issues.apache.org/jira/browse/GIRAPH-380
38,e0af9d382f61ded5fc3bb6c14057cf50445458b6,d65c1e7d27b248ac33f06c2330aaec7ea2f335ea,2012-11-13 20:03:07 +0000,GIRAPH-386,https://issues.apache.org/jira/browse/GIRAPH-386
39,88720cfb0f6ce23e0e6b78e2399465b8dc6230ea,34108c93341bbdc9e9d82cb131797e5d1b884725,2012-10-31 02:49:11 +0000,GIRAPH-393,https://issues.apache.org/jira/browse/GIRAPH-393
40,4c472217a18c1a1c669e5d96142214ac9f9cc097,46dfe7cc1ff66c11968c704d153c5752ac9fbee1,2012-11-06 04:51:54 +0000,GIRAPH-403,https://issues.apache.org/jira/browse/GIRAPH-403
41,339bec76280dbc38f592f18bfb07d8d45a492ce5,394c119465fb29f2f5934d357970b500059286c8,2012-12-04 18:52:30 +0000,GIRAPH-441,https://issues.apache.org/jira/browse/GIRAPH-441
42,3e88476ce725aaca544b09be151fa1008a960a5b,52a6d3e6aa04c977310f0dc46bb18901812e272a,2013-11-18 14:00:06 +0100,GIRAPH-442,https://issues.apache.org/jira/browse/GIRAPH-442
43,2b95451e16fb8e29636fc625fbcd817ec7b4adb2,e1a7f2905b7afc0d621f129a092b5c7fc14e97ab,2013-01-11 05:17:53 -0800,GIRAPH-477,https://issues.apache.org/jira/browse/GIRAPH-477
44,bfc647368582b512945d86a48a8d5bc3b49ef930,9fe961d5cc3f628f4a24fe7aca20e5a28fc9114b,2013-01-21 23:42:00 -0800,GIRAPH-487,https://issues.apache.org/jira/browse/GIRAPH-487
45,4bc133632f325c3cbece4fd72035fe559be47647,bda0f8b95539ff5f84b72857c80eeebb5037acd6,2013-01-24 01:22:56 -0800,GIRAPH-488,https://issues.apache.org/jira/browse/GIRAPH-488
46,62c12fa0b899ee76962d6e3fa05298e2a23d5e68,b022dce9f32f2f48015a2b1489e4d72f08916bab,2013-02-05 18:08:15 -0800,GIRAPH-497,https://issues.apache.org/jira/browse/GIRAPH-497
47,7b3b3a0997850d509da749b6ef0c8a740a19fdc7,02fb21d9311d6c7625b68534937b4bc7212a73ef,2013-02-06 23:51:21 -0800,GIRAPH-506,https://issues.apache.org/jira/browse/GIRAPH-506
48,329af80d6a05d8b79bd22a6459ad86e4e07a26c1,ae3d29faac48338d3af8481f449db62bdf4d6c15,2013-02-14 22:37:23 -0800,GIRAPH-516,https://issues.apache.org/jira/browse/GIRAPH-516
49,fd50af275210490bfff6aad85fa895362a5bbf1b,ea914c9c083f80184652ff1708c562d345030008,2013-02-19 22:35:58 -0800,GIRAPH-526,https://issues.apache.org/jira/browse/GIRAPH-526
50,2353e1adf1bc9a54c4448cd521bf80c39fc55c62,928c1092b90084e93cd2cfe61ca3ce392a6e8c01,2013-04-09 19:37:35 +0300,GIRAPH-527,https://issues.apache.org/jira/browse/GIRAPH-527
51,621a022c0e910f38d961ec50a29e2686d7ae49a0,96fd05385199460bb731270e8dc42a5408175ab9,2013-04-10 22:11:15 -0700,GIRAPH-543,https://issues.apache.org/jira/browse/GIRAPH-543
52,85e7a4907248248a9df2857dc479a5d3a9a5b7f3,c14e524b6ac8829fae37eeedcbc78eaa5b9bedcc,2013-03-08 18:14:14 -0800,GIRAPH-556,https://issues.apache.org/jira/browse/GIRAPH-556
53,1d9c7d3144d33c6248ae2cb4ec7d6f6349241e6b,a0433d21daeec7877e6f9a1567dd974dfdb64278,2013-03-13 22:54:17 -0700,GIRAPH-561,https://issues.apache.org/jira/browse/GIRAPH-561
54,156682791504c2e433382551e1be301e1d9146cb,a4d33303969c060e02b9bc76b90c3ba06e9ba9e3,2013-03-22 16:56:33 -0700,GIRAPH-580,https://issues.apache.org/jira/browse/GIRAPH-580
55,5d3f3c113aeb17fb4332668ffb24cb5571cbc24c,cd16dac76ba87780fa3195b73264fb050d079a9b,2013-04-04 23:51:52 -0700,GIRAPH-605,https://issues.apache.org/jira/browse/GIRAPH-605
56,e1352c8e4e48444e6dc6a3bed5c99975c396dc86,2353e1adf1bc9a54c4448cd521bf80c39fc55c62,2013-04-09 16:50:33 -0700,GIRAPH-611,https://issues.apache.org/jira/browse/GIRAPH-611
57,39f3591365cbe15b74c82574787d0592681d8ba5,823ff1f8cb318f942700f6e495560c2a304def94,2013-04-12 02:36:45 -0700,GIRAPH-614,https://issues.apache.org/jira/browse/GIRAPH-614
58,75b3112661c0900d7447d8ad56647b3e73ec0a24,c1b88405c96db8203641c2baae8ff30527bb2b46,2013-04-19 16:33:54 +0200,GIRAPH-624,https://issues.apache.org/jira/browse/GIRAPH-624
59,b408ed1f5ff54ac62fa073d5402515b3d892086d,38f1f179361105f925106c5a17e9cb54a068b682,2013-04-15 19:20:33 -0700,GIRAPH-634,https://issues.apache.org/jira/browse/GIRAPH-634
60,903302d12fb2af7788a8745af1bd05003ee985dd,6c05902ba16de1e70dbf80da702492aeb32b5317,2013-05-03 17:17:48 -0700,GIRAPH-650,https://issues.apache.org/jira/browse/GIRAPH-650
61,6c05902ba16de1e70dbf80da702492aeb32b5317,ff970f2db73018f6f48b5361ffd9e21c5154aba9,2013-05-03 17:20:55 -0700,GIRAPH-653,https://issues.apache.org/jira/browse/GIRAPH-653
62,b88292dbffea2fdc03abc68685394b64d4f34cba,d8baf4b80b4c98073bfd82d29ccf46b11847ee4e,2013-05-06 20:28:16 -0700,GIRAPH-656,https://issues.apache.org/jira/browse/GIRAPH-656
63,7f8ac565e0629337e08f189399a3e0d18163db1b,04bf3d64448b79be9967337888cc8eec1c9ab097,2013-05-07 19:33:11 -0400,GIRAPH-663,https://issues.apache.org/jira/browse/GIRAPH-663
64,57821392a9dedafe3f6cc02d89ebd5624ba1a7e1,7b724131fd7fd7f67119258a532a651789beec68,2013-05-13 20:41:41 -0700,GIRAPH-666,https://issues.apache.org/jira/browse/GIRAPH-666
65,458ddd8f92d7dab8428c7bf481cd2797b05b278e,c5fe858e9cf7ccd5746aa1168414b42b79c4adc2,2013-05-31 22:34:47 -0700,GIRAPH-675,https://issues.apache.org/jira/browse/GIRAPH-675
66,7fb9b5f3a2d4fe377c014d16f54d06a626228526,0d358c9d5e59351a55462e860befd6b6a3dbe535,2013-06-12 17:59:20 +0200,GIRAPH-686,https://issues.apache.org/jira/browse/GIRAPH-686
67,8f89bd85a03a1fec25e21e334631931f69078040,d333c4099abc0280335a56a73104deeb734e6057,2013-06-21 01:32:51 -0700,GIRAPH-694,https://issues.apache.org/jira/browse/GIRAPH-694
68,8db290147e5d16e84ff103d3ebfa8835cf843d1e,d6200bdd8327c94a1b171123ae14157bafacbd6f,2013-06-28 17:40:16 -0700,GIRAPH-702,https://issues.apache.org/jira/browse/GIRAPH-702
69,13c3aa116546ad99748de2bc7c8607958b314464,218f60236ff174852ce91384256d722d2ad48cf8,2013-07-24 22:18:39 -0700,GIRAPH-722,https://issues.apache.org/jira/browse/GIRAPH-722
70,6b54593af9156e346c40e6fafeb7668a7ac4ae6e,21548aa8d8a5ed1c3414dd1743432fe207d80df4,2014-01-15 22:41:32 -0800,GIRAPH-724,https://issues.apache.org/jira/browse/GIRAPH-724
71,218f60236ff174852ce91384256d722d2ad48cf8,8df1027b4403f3b64ef02bd066d864371f6613f3,2013-07-30 19:07:45 -0700,GIRAPH-725,https://issues.apache.org/jira/browse/GIRAPH-725
72,328cc82923a445b62090a6ba7863c35d51815b91,8af453cdab42b5276cec2e89d83ce5c87d70a137,2013-08-15 15:21:51 +0200,GIRAPH-734,https://issues.apache.org/jira/browse/GIRAPH-734
73,8af453cdab42b5276cec2e89d83ce5c87d70a137,738fcd2a1ea9f97f22bc1cc1c13c43fd357702a4,2013-08-15 15:24:27 +0200,GIRAPH-735,https://issues.apache.org/jira/browse/GIRAPH-735
74,44ae3c38c5560f869623a6f286f5c657b6d9a37f,328cc82923a445b62090a6ba7863c35d51815b91,2013-08-15 14:48:31 +0200,GIRAPH-739,https://issues.apache.org/jira/browse/GIRAPH-739
75,8a147a30ea5ed92e49a5fea81757fba310b64d90,44ae3c38c5560f869623a6f286f5c657b6d9a37f,2013-08-15 14:46:29 +0200,GIRAPH-740,https://issues.apache.org/jira/browse/GIRAPH-740
76,20f8df00e71a0061de820f0973f7fa7b62086afb,ca442deeb5c63a8d7bcab796067b712de30e910c,2014-01-08 21:55:13 -0800,GIRAPH-742,https://issues.apache.org/jira/browse/GIRAPH-742
77,ae01f0399cae6baab045b2ece0d71096aebe8ca3,b22d56cb946bf43d47ed399c3262f2dd2e088670,2013-08-27 15:16:04 +0200,GIRAPH-751,https://issues.apache.org/jira/browse/GIRAPH-751
78,ed91e4e3f1e1741e18401836891fd3a6257a5247,c6c86aa6520cbad5ce1c19782a92dc97bd910c1e,2013-09-30 20:40:26 -0700,GIRAPH-761,https://issues.apache.org/jira/browse/GIRAPH-761
